"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","stimulus","key_press","responses","word","answer"
"audio-keyboard-response","396","1148970","0.0-396.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_fish.wav","null","","",""
"survey-text","397","1152258","0.0-397.0","bzb5hmc2ggk","3284","","","{""Q0"":""push""}","fish","push"
"html-keyboard-response","398","1154270","0.0-398.0","bzb5hmc2ggk","null","fish","null","","",""
"audio-keyboard-response","399","1156030","0.0-399.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","400","1158039","0.0-400.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","401","1158401","0.0-401.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_lept.wav","null","","",""
"survey-text","402","1163345","0.0-402.0","bzb5hmc2ggk","4941.0999999996275","","","{""Q0"":""lept""}","lept","lept"
"html-keyboard-response","403","1165380","0.0-403.0","bzb5hmc2ggk","null","lept","null","","",""
"audio-keyboard-response","404","1167134","0.0-404.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","405","1169140","0.0-405.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","406","1169591","0.0-406.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_crest.wav","null","","",""
"survey-text","407","1172553","0.0-407.0","bzb5hmc2ggk","2959.399999999907","","","{""Q0"":""dressed""}","crest","dressed"
"html-keyboard-response","408","1174571","0.0-408.0","bzb5hmc2ggk","null","crest","null","","",""
"audio-keyboard-response","409","1176331","0.0-409.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","410","1178351","0.0-410.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","411","1178662","0.0-411.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_cure.wav","null","","",""
"survey-text","412","1181625","0.0-412.0","bzb5hmc2ggk","2960.7999999998137","","","{""Q0"":""pure""}","cure","pure"
"html-keyboard-response","413","1183651","0.0-413.0","bzb5hmc2ggk","null","cure","null","","",""
"audio-keyboard-response","414","1185410","0.0-414.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","415","1187422","0.0-415.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","416","1187912","0.0-416.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_shrug.wav","null","","",""
"survey-text","417","1191249","0.0-417.0","bzb5hmc2ggk","3334.5","","","{""Q0"":""shrug""}","shrug","shrug"
"html-keyboard-response","418","1193261","0.0-418.0","bzb5hmc2ggk","null","shrug","null","","",""
"audio-keyboard-response","419","1195031","0.0-419.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","420","1197070","0.0-420.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","421","1197392","0.0-421.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_test.wav","null","","",""
"survey-text","422","1200537","0.0-422.0","bzb5hmc2ggk","3142.100000000093","","","{""Q0"":""test""}","test","test"
"html-keyboard-response","423","1202562","0.0-423.0","bzb5hmc2ggk","null","test","null","","",""
"audio-keyboard-response","424","1204332","0.0-424.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","425","1206362","0.0-425.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","426","1206683","0.0-426.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_rick.wav","null","","",""
"survey-text","427","1210297","0.0-427.0","bzb5hmc2ggk","3611.5","","","{""Q0"":""rake""}","rick","rake"
"html-keyboard-response","428","1212313","0.0-428.0","bzb5hmc2ggk","null","rick","null","","",""
"audio-keyboard-response","429","1214072","0.0-429.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","430","1216085","0.0-430.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","431","1216383","0.0-431.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_choose.wav","null","","",""
"survey-text","432","1220113","0.0-432.0","bzb5hmc2ggk","3727","","","{""Q0"":""choose ""}","choose","choose "
"html-keyboard-response","433","1222142","0.0-433.0","bzb5hmc2ggk","null","choose","null","","",""
"audio-keyboard-response","434","1223913","0.0-434.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","435","1225943","0.0-435.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","436","1226254","0.0-436.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_shed.wav","null","","",""
"survey-text","437","1228929","0.0-437.0","bzb5hmc2ggk","2672.600000000093","","","{""Q0"":""shed""}","shed","shed"
"html-keyboard-response","438","1230953","0.0-438.0","bzb5hmc2ggk","null","shed","null","","",""
"audio-keyboard-response","439","1232713","0.0-439.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","440","1234743","0.0-440.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","441","1235084","0.0-441.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_loss.wav","null","","",""
"survey-text","442","1238369","0.0-442.0","bzb5hmc2ggk","3281.7000000001863","","","{""Q0"":""loss""}","loss","loss"
"html-keyboard-response","443","1240394","0.0-443.0","bzb5hmc2ggk","null","loss","null","","",""
"audio-keyboard-response","444","1242153","0.0-444.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","445","1244184","0.0-445.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","446","1244435","0.0-446.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_who.wav","null","","",""
"survey-text","447","1247274","0.0-447.0","bzb5hmc2ggk","2835.600000000093","","","{""Q0"":""who""}","who","who"
"html-keyboard-response","448","1249314","0.0-448.0","bzb5hmc2ggk","null","who","null","","",""
"audio-keyboard-response","449","1251084","0.0-449.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","450","1253114","0.0-450.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","451","1253355","0.0-451.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_top.wav","null","","",""
"survey-text","452","1256121","0.0-452.0","bzb5hmc2ggk","2762.899999999907","","","{""Q0"":""top""}","top","top"
"html-keyboard-response","453","1258165","0.0-453.0","bzb5hmc2ggk","null","top","null","","",""
"audio-keyboard-response","454","1259924","0.0-454.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","455","1261944","0.0-455.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","456","1262276","0.0-456.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_dock.wav","null","","",""
"survey-text","457","1267001","0.0-457.0","bzb5hmc2ggk","4722.5","","","{""Q0"":""get""}","dock","get"
"html-keyboard-response","458","1269007","0.0-458.0","bzb5hmc2ggk","null","dock","null","","",""
"audio-keyboard-response","459","1270765","0.0-459.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","460","1272795","0.0-460.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","461","1273086","0.0-461.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_claw.wav","null","","",""
"survey-text","462","1276698","0.0-462.0","bzb5hmc2ggk","3608.2000000001863","","","{""Q0"":""cure""}","claw","cure"
"html-keyboard-response","463","1278716","0.0-463.0","bzb5hmc2ggk","null","claw","null","","",""
"audio-keyboard-response","464","1280469","0.0-464.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","465","1282496","0.0-465.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","466","1282997","0.0-466.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_blessed.wav","null","","",""
"survey-text","467","1294170","0.0-467.0","bzb5hmc2ggk","11169.5","","","{""Q0"":""dressed""}","blessed","dressed"
"html-keyboard-response","468","1296187","0.0-468.0","bzb5hmc2ggk","null","blessed","null","","",""
"audio-keyboard-response","469","1297946","0.0-469.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","470","1299967","0.0-470.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","471","1300247","0.0-471.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_cheat.wav","null","","",""
"survey-text","472","1302945","0.0-472.0","bzb5hmc2ggk","2694.4000000003725","","","{""Q0"":""cheat""}","cheat","cheat"
"html-keyboard-response","473","1304986","0.0-473.0","bzb5hmc2ggk","null","cheat","null","","",""
"audio-keyboard-response","474","1306739","0.0-474.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","475","1308776","0.0-475.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","476","1309098","0.0-476.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_deal.wav","null","","",""
"survey-text","477","1317754","0.0-477.0","bzb5hmc2ggk","8652.600000000093","","","{""Q0"":""deep""}","deal","deep"
"html-keyboard-response","478","1319759","0.0-478.0","bzb5hmc2ggk","null","deal","null","","",""
"audio-keyboard-response","479","1321528","0.0-479.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","480","1323547","0.0-480.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","481","1323858","0.0-481.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_myth.wav","null","","",""
"survey-text","482","1325897","0.0-482.0","bzb5hmc2ggk","2036","","","{""Q0"":""ace""}","myth","ace"
"html-keyboard-response","483","1327918","0.0-483.0","bzb5hmc2ggk","null","myth","null","","",""
"audio-keyboard-response","484","1329688","0.0-484.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","485","1331718","0.0-485.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","486","1332039","0.0-486.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_clot.wav","null","","",""
"survey-text","487","1336953","0.0-487.0","bzb5hmc2ggk","4911.5","","","{""Q0"":""cut""}","clot","cut"
"html-keyboard-response","488","1338966","0.0-488.0","bzb5hmc2ggk","null","clot","null","","",""
"audio-keyboard-response","489","1340719","0.0-489.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","490","1342738","0.0-490.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","491","1343070","0.0-491.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_reach.wav","null","","",""
"survey-text","492","1347417","0.0-492.0","bzb5hmc2ggk","4344.899999999907","","","{""Q0"":""reach""}","reach","reach"
"html-keyboard-response","493","1349449","0.0-493.0","bzb5hmc2ggk","null","reach","null","","",""
"audio-keyboard-response","494","1351219","0.0-494.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","495","1353239","0.0-495.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","496","1353590","0.0-496.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_bead.wav","null","","",""
"survey-text","497","1356026","0.0-497.0","bzb5hmc2ggk","2432.5","","","{""Q0"":""deed""}","bead","deed"
"html-keyboard-response","498","1358030","0.0-498.0","bzb5hmc2ggk","null","bead","null","","",""
"audio-keyboard-response","499","1359799","0.0-499.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","500","1361829","0.0-500.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","501","1362230","0.0-501.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_hedge.wav","null","","",""
"survey-text","502","1365754","0.0-502.0","bzb5hmc2ggk","3519.899999999907","","","{""Q0"":""hedge""}","hedge","hedge"
"html-keyboard-response","503","1367770","0.0-503.0","bzb5hmc2ggk","null","hedge","null","","",""
"audio-keyboard-response","504","1369530","0.0-504.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","505","1371560","0.0-505.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","506","1371881","0.0-506.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_punch.wav","null","","",""
"survey-text","507","1375721","0.0-507.0","bzb5hmc2ggk","3837.2000000001863","","","{""Q0"":""punch""}","punch","punch"
"html-keyboard-response","508","1377740","0.0-508.0","bzb5hmc2ggk","null","punch","null","","",""
"audio-keyboard-response","509","1379494","0.0-509.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","510","1381510","0.0-510.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","511","1381801","0.0-511.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_nip.wav","null","","",""
"survey-text","512","1385025","0.0-512.0","bzb5hmc2ggk","3220.8000000002794","","","{""Q0"":""lick""}","nip","lick"
"html-keyboard-response","513","1387042","0.0-513.0","bzb5hmc2ggk","null","nip","null","","",""
"audio-keyboard-response","514","1388801","0.0-514.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","515","1390831","0.0-515.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","516","1391222","0.0-516.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_troop.wav","null","","",""
"survey-text","517","1394898","0.0-517.0","bzb5hmc2ggk","3672.2999999998137","","","{""Q0"":""turtle""}","troop","turtle"
"html-keyboard-response","518","1396922","0.0-518.0","bzb5hmc2ggk","null","troop","null","","",""
"audio-keyboard-response","519","1398681","0.0-519.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","520","1400711","0.0-520.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","521","1401202","0.0-521.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_grease.wav","null","","",""
"survey-text","522","1410442","0.0-522.0","bzb5hmc2ggk","9235.700000000186","","","{""Q0"":""dirty""}","grease","dirty"
"html-keyboard-response","523","1412472","0.0-523.0","bzb5hmc2ggk","null","grease","null","","",""
"audio-keyboard-response","524","1414242","0.0-524.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","525","1416272","0.0-525.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","526","1416733","0.0-526.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_spool.wav","null","","",""
"survey-text","527","1420802","0.0-527.0","bzb5hmc2ggk","4065.0999999996275","","","{""Q0"":""school""}","spool","school"
"html-keyboard-response","528","1422822","0.0-528.0","bzb5hmc2ggk","null","spool","null","","",""
"audio-keyboard-response","529","1424582","0.0-529.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","530","1426617","0.0-530.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","531","1427163","0.0-531.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_forth.wav","null","","",""
"survey-text","532","1430729","0.0-532.0","bzb5hmc2ggk","3561","","","{""Q0"":""push""}","forth","push"
"html-keyboard-response","533","1432743","0.0-533.0","bzb5hmc2ggk","null","forth","null","","",""
"audio-keyboard-response","534","1434503","0.0-534.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","535","1436533","0.0-535.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","536","1436774","0.0-536.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_took.wav","null","","",""
"survey-text","537","1439321","0.0-537.0","bzb5hmc2ggk","2544.2999999998137","","","{""Q0"":""tick""}","took","tick"
"html-keyboard-response","538","1441345","0.0-538.0","bzb5hmc2ggk","null","took","null","","",""
"audio-keyboard-response","539","1443103","0.0-539.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","540","1445143","0.0-540.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","541","1445474","0.0-541.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_calm.wav","null","","",""
"survey-text","542","1448362","0.0-542.0","bzb5hmc2ggk","2883.899999999907","","","{""Q0"":""tell""}","calm","tell"
"html-keyboard-response","543","1450384","0.0-543.0","bzb5hmc2ggk","null","calm","null","","",""
"audio-keyboard-response","544","1452143","0.0-544.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","545","1454183","0.0-545.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","546","1454425","0.0-546.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_new.wav","null","","",""
"survey-text","547","1457257","0.0-547.0","bzb5hmc2ggk","2829.3000000002794","","","{""Q0"":""loop""}","new","loop"
"html-keyboard-response","548","1459284","0.0-548.0","bzb5hmc2ggk","null","new","null","","",""
"audio-keyboard-response","549","1461044","0.0-549.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","550","1463074","0.0-550.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","551","1463345","0.0-551.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f1/r_tall.wav","null","","",""
"survey-text","552","1465721","0.0-552.0","bzb5hmc2ggk","2372.9000000003725","","","{""Q0"":""tell""}","tall","tell"
"html-keyboard-response","553","1467744","0.0-553.0","bzb5hmc2ggk","null","tall","null","","",""
"audio-keyboard-response","554","1469514","0.0-554.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","555","1477154","0.0-555.0","bzb5hmc2ggk","7118.899999999907","The next block will be similar to the last block as again you will receive feedback after you have typed in the word that you have heard. Please make sure to note if there is a difference between what you typed and what the word really is.","32","","",""
"html-keyboard-response","556","1479185","0.0-556.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","557","1479475","0.0-557.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_inch.wav","null","","",""
"survey-text","558","1484617","0.0-558.0","bzb5hmc2ggk","5139.100000000093","","","{""Q0"":""beach""}","inch","beach"
"html-keyboard-response","559","1486656","0.0-559.0","bzb5hmc2ggk","null","inch","null","","",""
"audio-keyboard-response","560","1488425","0.0-560.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","561","1490446","0.0-561.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","562","1491057","0.0-562.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_probe.wav","null","","",""
"survey-text","563","1494818","0.0-563.0","bzb5hmc2ggk","3757.4000000003725","","","{""Q0"":""grab""}","probe","grab"
"html-keyboard-response","564","1496856","0.0-564.0","bzb5hmc2ggk","null","probe","null","","",""
"audio-keyboard-response","565","1498616","0.0-565.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","566","1500626","0.0-566.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","567","1500997","0.0-567.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_fate.wav","null","","",""
"survey-text","568","1502929","0.0-568.0","bzb5hmc2ggk","1928.8999999999069","","","{""Q0"":""height""}","fate","height"
"html-keyboard-response","569","1504946","0.0-569.0","bzb5hmc2ggk","null","fate","null","","",""
"audio-keyboard-response","570","1506706","0.0-570.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","571","1508746","0.0-571.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","572","1509097","0.0-572.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_perk.wav","null","","",""
"survey-text","573","1513129","0.0-573.0","bzb5hmc2ggk","4028.2000000001863","","","{""Q0"":""bite""}","perk","bite"
"html-keyboard-response","574","1515147","0.0-574.0","bzb5hmc2ggk","null","perk","null","","",""
"audio-keyboard-response","575","1516917","0.0-575.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","576","1518937","0.0-576.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","577","1519498","0.0-577.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_scotch.wav","null","","",""
"survey-text","578","1523898","0.0-578.0","bzb5hmc2ggk","4396.299999999814","","","{""Q0"":""sketch""}","scotch","sketch"
"html-keyboard-response","579","1525927","0.0-579.0","bzb5hmc2ggk","null","scotch","null","","",""
"audio-keyboard-response","580","1527687","0.0-580.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","581","1529718","0.0-581.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","582","1530028","0.0-582.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_lead.wav","null","","",""
"survey-text","583","1531850","0.0-583.0","bzb5hmc2ggk","1817.4000000003725","","","{""Q0"":""lead""}","lead","lead"
"html-keyboard-response","584","1533867","0.0-584.0","bzb5hmc2ggk","null","lead","null","","",""
"audio-keyboard-response","585","1535638","0.0-585.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","586","1537648","0.0-586.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","587","1538029","0.0-587.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_charge.wav","null","","",""
"survey-text","588","1541682","0.0-588.0","bzb5hmc2ggk","3649.100000000093","","","{""Q0"":""challenge""}","charge","challenge"
"html-keyboard-response","589","1543718","0.0-589.0","bzb5hmc2ggk","null","charge","null","","",""
"audio-keyboard-response","590","1545478","0.0-590.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","591","1547498","0.0-591.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","592","1547899","0.0-592.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_wrist.wav","null","","",""
"survey-text","593","1552577","0.0-593.0","bzb5hmc2ggk","4674.699999999721","","","{""Q0"":""waste""}","wrist","waste"
"html-keyboard-response","594","1554599","0.0-594.0","bzb5hmc2ggk","null","wrist","null","","",""
"audio-keyboard-response","595","1556369","0.0-595.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","596","1558398","0.0-596.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","597","1558779","0.0-597.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_bolt.wav","null","","",""
"survey-text","598","1560978","0.0-598.0","bzb5hmc2ggk","2194.399999999907","","","{""Q0"":""belt""}","bolt","belt"
"html-keyboard-response","599","1562999","0.0-599.0","bzb5hmc2ggk","null","bolt","null","","",""
"audio-keyboard-response","600","1564759","0.0-600.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","601","1566789","0.0-601.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","602","1567260","0.0-602.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_boost.wav","null","","",""
"survey-text","603","1569145","0.0-603.0","bzb5hmc2ggk","1881.6000000000931","","","{""Q0"":""boost""}","boost","boost"
"html-keyboard-response","604","1571159","0.0-604.0","bzb5hmc2ggk","null","boost","null","","",""
"audio-keyboard-response","605","1572919","0.0-605.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","606","1574960","0.0-606.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","607","1575390","0.0-607.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_budge.wav","null","","",""
"survey-text","608","1577153","0.0-608.0","bzb5hmc2ggk","1759.2000000001863","","","{""Q0"":""budge""}","budge","budge"
"html-keyboard-response","609","1579179","0.0-609.0","bzb5hmc2ggk","null","budge","null","","",""
"audio-keyboard-response","610","1580950","0.0-610.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","611","1582970","0.0-611.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","612","1583271","0.0-612.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_toss.wav","null","","",""
"survey-text","613","1585121","0.0-613.0","bzb5hmc2ggk","1846.7000000001863","","","{""Q0"":""toast""}","toss","toast"
"html-keyboard-response","614","1587140","0.0-614.0","bzb5hmc2ggk","null","toss","null","","",""
"audio-keyboard-response","615","1588910","0.0-615.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","616","1590950","0.0-616.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","617","1591271","0.0-617.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_fed.wav","null","","",""
"survey-text","618","1593489","0.0-618.0","bzb5hmc2ggk","2214.7000000001863","","","{""Q0"":""head""}","fed","head"
"html-keyboard-response","619","1595520","0.0-619.0","bzb5hmc2ggk","null","fed","null","","",""
"audio-keyboard-response","620","1597280","0.0-620.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","621","1599311","0.0-621.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","622","1599771","0.0-622.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_beast.wav","null","","",""
"survey-text","623","1601585","0.0-623.0","bzb5hmc2ggk","1810.4000000003725","","","{""Q0"":""beast""}","beast","beast"
"html-keyboard-response","624","1603621","0.0-624.0","bzb5hmc2ggk","null","beast","null","","",""
"audio-keyboard-response","625","1605381","0.0-625.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","626","1607421","0.0-626.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","627","1607932","0.0-627.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_spice.wav","null","","",""
"survey-text","628","1610097","0.0-628.0","bzb5hmc2ggk","2161.5","","","{""Q0"":""spice""}","spice","spice"
"html-keyboard-response","629","1612111","0.0-629.0","bzb5hmc2ggk","null","spice","null","","",""
"audio-keyboard-response","630","1613871","0.0-630.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","631","1615901","0.0-631.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","632","1616192","0.0-632.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_wean.wav","null","","",""
"survey-text","633","1618913","0.0-633.0","bzb5hmc2ggk","2718.1999999997206","","","{""Q0"":""wheel""}","wean","wheel"
"html-keyboard-response","634","1620941","0.0-634.0","bzb5hmc2ggk","null","wean","null","","",""
"audio-keyboard-response","635","1622701","0.0-635.0","bzb5hmc2ggk","null","","null","","",""
"html-keyboard-response","636","1624721","0.0-636.0","bzb5hmc2ggk","null","<div id=""countdown"">***</div>","null","","",""
"audio-keyboard-response","637","1624982","0.0-637.0","bzb5hmc2ggk","null","perceptual_learning_stimuli/f2/r_tick.wav","null","","",""
"survey-text","638","1626953","0.0-638.0","bzb5hmc2ggk","1967.3999999999069","","","{""Q0"":""take""}","tick","take"
"html-keyboard-response","639","1628982","0.0-639.0","bzb5hmc2ggk","null","tick","null","","",""
"audio-keyboard-response","640","1630752","0.0-640.0","bzb5hmc2ggk","null","","null","","",""
